symbol,subject,file,details,datetime
ADANIGREEN,Updates,https://nsearchives.nseindia.com/corporate/ADANIGREEN_01042026082227_Letters.pdf,Adani Green Energy Limited has informed the Exchange regarding 'Operationalization of Projects'.,2026-04-01 08:23:37+05:30
ADANIGREEN,Press Release,https://nsearchives.nseindia.com/corporate/ADANIGREEN_01042026082551_LettersPR.pdf,"Adani Green Energy Limited has informed the Exchange regarding a press release dated April 01, 2026, titled ""Adani Green Energy Delivers on 5GW Commitment in FY26, Marking a Global High for Greenfield Expansion"".",2026-04-01 08:27:52+05:30
MAXHEALTH,ESOP/ESOS/ESPS,https://nsearchives.nseindia.com/corporate/MAXHEALTH_01042026092651_SE_Intimation_Allotment_of_Equity_Shares.pdf,Max Healthcare Institute Limited has informed the Exchange regarding allotment of Equity Shares under Max Healthcare Institute Limited - Employee Stock Option Scheme 2022.,2026-04-01 09:30:07+05:30
HAL,Change in Management,https://nsearchives.nseindia.com/corporate/HAL_01042026095252_ChangeInMngt_01042026.pdf,Hindustan Aeronautics Limited has informed the Exchange about change in Management,2026-04-01 09:52:59+05:30
IOC,Updates,https://nsearchives.nseindia.com/corporate/IOC_01042026100657_2026_04_01_Reg_30_Change_in_Senior_management_S.pdf,Indian Oil Corporation Limited has informed the Exchange regarding 'Change in Senior Management Personnel'.,2026-04-01 10:07:08+05:30
POWERGRID,Outcome of Board Meeting,https://nsearchives.nseindia.com/corporate/POWERGRID1_01042026103104_BSENSEVamsisir.pdf,"Power Grid Corporation of India Limited has informed the Exchange regarding Outcome of Board Meeting held on April 01, 2026.",2026-04-01 10:31:17+05:30
POWERGRID,Change in Director(s),https://nsearchives.nseindia.com/corporate/POWERGRID1_01042026102949_BSENSERKTyagi.pdf,Power Grid Corporation of India Limited has informed the Exchange regarding Change in Director(s) of the company.,2026-04-01 10:29:58+05:30
IOC,Change in Director(s),https://nsearchives.nseindia.com/corporate/IOC_01042026101048_Reg_30_Cessation_of_Director_R_and_D_S.pdf,Indian Oil Corporation Limited has informed the Exchange regarding Change in Director(s) of the company.,2026-04-01 10:11:06+05:30
M&M,Monthly Business Updates,https://nsearchives.nseindia.com/corporate/ferozebaria_01042026103947_SEIntimationApril2026PR.pdf,Mahindra & Mahindra Limited has informed the Exchange regarding Monthly Business Updates for the month of March 2026,2026-04-01 10:40:01+05:30
ZYDUSLIFE,General Updates,https://nsearchives.nseindia.com/corporate/Cadilahc_01042026104444_SEIntimationDemandNotice31032026.pdf,Zydus Lifesciences Limited has informed the Exchange about General Updates,2026-04-01 10:45:37+05:30
NTPC,Updates,https://nsearchives.nseindia.com/corporate/NTPC_01042026110152_20260401_STEX_AYANACOD.pdf,"NTPC Limited has informed the Exchange regarding 'Declaration of COD of Ayana Renewable Power Four Private Limited, a group company of NTPC Green Energy Limited'.",2026-04-01 11:02:08+05:30
SOLARINDS,Cessation,https://nsearchives.nseindia.com/corporate/SOLARINDS_01042026110610_Cessation_of_Dinesh_Kumar_Batra_signed.pdf,"Solar Industries India Limited has informed the Exchange regarding Cessation of Mr Dinesh Kumar Batra as Non- Executive Independent Director of the company w.e.f. March 31, 2026.",2026-04-01 11:06:23+05:30
HYUNDAI,Press Release,https://nsearchives.nseindia.com/corporate/HMILNSE_01042026111543_PressReleaseSalesApril2026.pdf,"Hyundai Motor India Limited has informed the Exchange regarding a press release dated April 01, 2026, titled ""Press Release"".",2026-04-01 11:15:54+05:30
BEL,Press Release,https://nsearchives.nseindia.com/corporate/BEL_01042026112524_Letter_Signed.pdf,"Bharat Electronics Limited has informed the Exchange regarding a press release dated April 01, 2026, titled ""BEL achieves record turnover of Rs.26,750 Crores."".",2026-04-01 11:27:21+05:30
TITAN,Credit Rating,https://nsearchives.nseindia.com/corporate/TITAN_01042026113951_SEcreditrating01042026.pdf,Titan Company Limited has informed the Exchange about Credit Rating,2026-04-01 11:40:14+05:30
ULTRACEMCO,Copy of Newspaper Publication,https://nsearchives.nseindia.com/corporate/ULTRACEMCO_01042026115842_SEintimationRelodgement.pdf,UltraTech Cement Limited has informed the Exchange about Copy of Newspaper Publication,2026-04-01 11:58:56+05:30
BEL,Retirement,https://nsearchives.nseindia.com/corporate/BEL_01042026115717_Letter_DHR_Signed.pdf,Bharat Electronics Limited has informed the Exchange about Retirement,2026-04-01 11:57:26+05:30
BPCL,Change in Management,https://nsearchives.nseindia.com/corporate/BPCL22_01042026115530_Changeinseniormgmt142026s.pdf,Bharat Petroleum Corporation Limited has informed the Exchange about change in Management,2026-04-01 11:55:36+05:30
BPCL,Change in Director(s),https://nsearchives.nseindia.com/corporate/BPCL22_01042026115902_stexintimationdirHRreviseds.pdf,Bharat Petroleum Corporation Limited has informed the Exchange regarding Change in Director(s) of the company.,2026-04-01 11:59:11+05:30
ULTRACEMCO,Copy of Newspaper Publication,https://nsearchives.nseindia.com/corporate/ULTRACEMCO_01042026120155_SEIntimationSakshamNiveshak.pdf,UltraTech Cement Limited has informed the Exchange about Copy of Newspaper Publication,2026-04-01 12:02:07+05:30
ITC,Acquisition,https://nsearchives.nseindia.com/corporate/ITC_01042026120223_SE_SFPL_.pdf,ITC Limited has informed the Exchange about Acquisition of Sproutlife Foods Private Limited,2026-04-01 12:06:21+05:30
BEL,Change in Management,https://nsearchives.nseindia.com/corporate/BEL_01042026120817_Letter_SM_Signed.pdf,Bharat Electronics Limited has informed the Exchange about change in Management,2026-04-01 12:09:56+05:30
CANBK,Updates,https://nsearchives.nseindia.com/corporate/CANBK_01042026122450_LetterSASTGOISd.pdf,"Canara Bank has informed the Exchange regarding ''.Disclosure under Regulation 31(4), 31(5) and other applicable provisions of SEBI(Substantial Acquisition of Shares and Takeovers) Regulations, 2011",2026-04-01 12:25:47+05:30
CANBK,Updates,https://nsearchives.nseindia.com/corporate/CANBK_01042026124042_LetterPromoterSDs.pdf,"Canara Bank has informed the Exchange regarding 'Disclosure under Regulation 31(4), 31(5) and other applicable provisions of SEBI(Substantial Acquisition of Shares and Takeovers) Regulations, 2011'.",2026-04-01 12:41:13+05:30
COALINDIA,General Updates,https://nsearchives.nseindia.com/corporate/COALINDIA_01042026124423_Production.pdf,Coal India Limited has informed the Exchange about General Updates- Provisional Production and Off-take Performance of CIL and Subsidiary Companies for the month of Mar 26 and for the period Apr 25-Mar 26.,2026-04-01 12:44:45+05:30
POWERGRID,Change in Director(s),https://nsearchives.nseindia.com/corporate/POWERGRID1_01042026124700_BSENSEVamsisir.pdf,Power Grid Corporation of India Limited has informed the Exchange regarding Change in Director(s) of the company.,2026-04-01 12:47:35+05:30
INDIGO,Credit Rating- Others,https://nsearchives.nseindia.com/corporate/Indigo1_01042026130407_Credit_Rating_CRISIL_-_01042026.pdf,InterGlobe Aviation Limited has informed the Exchange about Credit Rating- Others,2026-04-01 13:04:54+05:30
EICHERMOT,Monthly Business Updates,https://nsearchives.nseindia.com/corporate/Navneetnse_01042026131115_VECVMar26salesUpdate1stApr26UpdatedSigned.pdf,"Eicher Motors Limited has informed the Exchange regarding Monthly Business Updates for the month of March 2026 of VE Commercial Vehicles Limited, an unlisted material subsidiary of Eicher Motors Limited",2026-04-01 13:11:39+05:30
PFC,General Updates,https://nsearchives.nseindia.com/corporate/PFC2023_01042026130821_INTIMATION01042026SIGNED.pdf,Intimation regarding change in Board of Directors of the Company,2026-04-01 13:08:29+05:30
NTPC,Updates,https://nsearchives.nseindia.com/corporate/NTPC_01042026131646_20260401_STEX_COALMININGTRANSFER.pdf,NTPC Limited has informed the Exchange regarding 'COD and Transfer of Coal Mine to NTPC Mining Ltd.'.,2026-04-01 13:16:57+05:30
NAUKRI,Resignation,https://nsearchives.nseindia.com/corporate/NAUKRI2_01042026133556_IEIL_SE_Intimation_Resignation_Pawan.pdf,"Info Edge (India) Limited has informed the Exchange that Mr. Pawan Goyal, Whole-time Director and Chief Business Officer-Naukri, Key Managerial Personnel of the Company, has tendered his resignation as per his resignation letter dated March 31, 2026. Mr. Goyal will be relieved from his responsibilities effective close of business hours on May 31, 2026.",2026-04-01 13:37:02+05:30
TMPV,Press Release,https://nsearchives.nseindia.com/corporate/TATAMOTORSSJS_01042026134257_NSEBSEPVSALES.pdf,"Tata Motors Passenger Vehicles Limited has informed the Exchange regarding a press release dated April 01, 2026, titled ""Tata Motors Passenger Vehicles Limited (formerly Tata Motors Limited) total sales in Q4FY26"".",2026-04-01 13:43:06+05:30
TECHM,Amalgamation/Merger,https://nsearchives.nseindia.com/corporate/Apekshakhemka_01042026134753_Stock_Exchange_Intimation_Letter-31032026.pdf,Tech Mahindra Limited has informed the Exchange about Amalgamation/Merger,2026-04-01 13:49:03+05:30
NAUKRI,Change in Director(s),https://nsearchives.nseindia.com/corporate/NAUKRI2_01042026140501_IEIL_SE_Intimation_Resignation_Pawan.pdf,Info Edge (India) Limited has informed the Exchange regarding Change in Director(s) of the company.,2026-04-01 14:05:22+05:30
HCLTECH,Updates,https://nsearchives.nseindia.com/corporate/HCLTECH_01042026141100_Release1April2026.pdf,HCL Technologies Limited has informed the Exchange regarding 'Release    HCLTech launches AI Force 2.0 to deliver enterprise-grade Agentic AI.,2026-04-01 14:11:27+05:30
VBL,Shareholders meeting,https://nsearchives.nseindia.com/corporate/VBL_01042026141723_AGMProceedings2025.pdf,"Varun Beverages Limited has informed the Exchange regarding Proceedings of Annual General Meeting held on April 01, 2026",2026-04-01 14:17:44+05:30
TATASTEEL,Change in Management,https://nsearchives.nseindia.com/corporate/NIDHIFADNAVIS_01042026142803_BSENSE_SMP_change.pdf,Tata Steel Limited has informed the Exchange about change(s) in Senior Management Personnel,2026-04-01 14:30:24+05:30
MARUTI,Press Release,https://nsearchives.nseindia.com/corporate/MARUTIASHISH_01042026145042_STxIntimation_Sales_1April2026.pdf,"Maruti Suzuki India Limited has informed the Exchange regarding a press release dated April 01, 2026, titled ""Maruti Suzuki sales in March 2026 and FY 2025-26"".",2026-04-01 14:52:50+05:30
NTPC,Updates,https://nsearchives.nseindia.com/corporate/NTPC_01042026151657_REVISED_20260401_STEX_COALMININGTRANSFER.pdf,NTPC Limited has informed the Exchange regarding 'COD and Transfer of Coal Mine to NTPC Mining Ltd.'.,2026-04-01 15:17:04+05:30
COALINDIA,General Updates,https://nsearchives.nseindia.com/corporate/COALINDIA_01042026165006_eacu_merged.pdf,Coal India Limited has informed the Exchange about General Updates - Single Window Mode Agnostic (SWMA) E-auction Data of CIL and Subsidiary Companies for the month of Mar 26 and for the FY-2025-26.,2026-04-01 16:50:47+05:30
PNB,General Updates,https://nsearchives.nseindia.com/corporate/pnb2_01042026170103_Intimation_CS_RTA_01042026_DS.pdf,Punjab National Bank has informed the Exchange about details of Compliance Officer and RTA,2026-04-01 17:01:30+05:30
IOC,General Updates,https://nsearchives.nseindia.com/corporate/IOC_01042026171038_2026_04_01_IOC_Performance_highlights_25_26_S.pdf,Indian Oil Corporation Limited has informed the Exchange about General Updates,2026-04-01 17:10:52+05:30
EICHERMOT,Monthly Business Updates,https://nsearchives.nseindia.com/corporate/EICHERMOT_01042026170642_EMLMonthlyBusinessUpdate1stApril2026Signed.pdf,Eicher Motors Limited has informed the Exchange regarding Monthly Business Updates for the month of March 2026,2026-04-01 17:07:26+05:30
TATAPOWER,Closure of operations,https://nsearchives.nseindia.com/corporate/VPTPCL_01042026172851_Reg_30_Commencement_of_operation.pdf,Tata Power Company Limited has informed the Exchange about update on Closure of operations,2026-04-01 17:29:00+05:30
ABB,General Updates,https://nsearchives.nseindia.com/corporate/ABB_01042026174134_Reg30disclosure.pdf,ABB India Limited has informed the Exchange about General Updates,2026-04-01 17:42:33+05:30
WIPRO,Resignation,https://nsearchives.nseindia.com/corporate/Wipro_Secretarial_01042026174222_Reg30SEIntimation.pdf,"Wipro Limited has informed the Exchange regarding Resignation of Ms Suzanne Dann as Chief Executive Officer for Americas-2 Strategic Market Unit of the company w.e.f. May 03, 2026.",2026-04-01 17:46:00+05:30
WIPRO,Appointment,https://nsearchives.nseindia.com/corporate/Wipro_Secretarial_01042026173834_Reg30SEIntimation.pdf,"Wipro Limited has informed the Exchange regarding Appointment of Mr Kanwar Singh as President and Managing Partner of Technology Services GBLs of the company w.e.f. April 01, 2026.",2026-04-01 17:46:00+05:30
WIPRO,Press Release,https://nsearchives.nseindia.com/corporate/Wipro_Secretarial_01042026175100_PressRelease.pdf,"Wipro Limited has informed the Exchange regarding a press release dated April 01, 2026, titled ""Wipro Announces AI-Native Business & Platforms Unit toComplement Core Services and Drive Next Phase of Growth"".",2026-04-01 17:51:27+05:30
WIPRO,Appointment,https://nsearchives.nseindia.com/corporate/Wipro_Secretarial_01042026174039_Reg30SEIntimation.pdf,"Wipro Limited has informed the Exchange that Mr. Nagendra Bandaru who is currently the President and Managing Partner of Technology Services Global Business Lines(GBLs), is being transitioned to a new role as Chief Executive Officer for AI-Native Business & Platforms Unit w.e.f April 1, 2026 and would continue to be a Senior Managerial Personnel (SMP) of the Company.",2026-04-01 17:46:00+05:30
TVSMOTOR,Monthly Business Updates,https://nsearchives.nseindia.com/corporate/TVSMOTOR_01042026182351_NSEBSESalesupdate_sd.pdf,TVS Motor Company Limited has informed the Exchange regarding Monthly Business Updates for the month of March 2026,2026-04-01 18:24:10+05:30
POWERGRID,Change in Management,https://nsearchives.nseindia.com/corporate/POWERGRID1_01042026182402_NSEBSEReg30dt01042026.pdf,Power Grid Corporation of India Limited has informed the Exchange about change in Senior Management,2026-04-01 18:24:14+05:30
VBL,Shareholders meeting,https://nsearchives.nseindia.com/corporate/VBL_01042026183247_Results.pdf,Voting Results and Scrutinizer Report in respect of 31st Annual General Meeting of the Company held today i.e. 1st April 2026,2026-04-01 18:34:01+05:30
ADANIENT,Scheme of Arrangement,https://nsearchives.nseindia.com/corporate/ADANIENT_01042026184830_AELSEintimation01042026.pdf,Adani Enterprises Limited has informed the Exchange about Effective Date of the Composite Scheme of Arrangement,2026-04-01 18:48:46+05:30
VBL,Record Date,https://nsearchives.nseindia.com/corporate/VBL_01042026184855_Intimation_RecordDate.pdf,Varun Beverages Limited has informed the Exchange that Record date for the purpose of Final Dividend is 08-Apr-2026.,2026-04-01 18:50:27+05:30
POWERGRID,Analysts/Institutional Investor Meet/Con. Call Updates,https://nsearchives.nseindia.com/corporate/POWERGRID1_01042026184910_BSENSEReg30dt01042026.pdf,Power Grid Corporation of India Limited has informed the Exchange about Transcript,2026-04-01 18:49:23+05:30
